"country_code","region_name","iata","icao","airport","latitude","longitude"
"US","Mississippi","HEZ","KHEZ","Natchez-Adams County Airport (Hardy-Anders Field)","31.6137","-91.2973"
"US","Mississippi","HKS","KHKS","Hawkins Field","32.3345","-90.2222"
"US","Mississippi","JAN","KJAN","Jackson-Evers International Airport","32.3112","-90.0759"
"US","Mississippi","LMS","KLMS","Louisville Winston County Airport","33.1462","-89.0625"
"US","Mississippi","LUL","KLUL","Hesler-Noble Field","31.6726","-89.1722"
"US","Mississippi","MCB","KMCB","McComb-Pike County Airport (John E. Lewis Field)","31.1785","-90.4719"
"US","Mississippi","MEI","KMEI","Meridian Regional Airport (Key Field)","32.3326","-88.7519"
"US","Mississippi","MMS","KMMS","Selfs Airport","34.2315","-90.2896"
"US","Mississippi","OLV","KOLV","Olive Branch Airport","34.9787","-89.7869"
"US","Mississippi","OSX","KOSX","Kosciusko-Attala County Airport","33.09","-89.5409"
"US","Mississippi","PCU","","Poplarville-Pearl River County Airport","30.786","-89.5045"
"US","Mississippi","PGL","KPQL","Trent Lott International Airport","30.4628","-88.5292"
"US","Mississippi","PIB","KPIB","Hattiesburg-Laurel Regional Airport","31.4671","-89.3371"
"US","Mississippi","RFK","","Rollang Field","32.9549","-90.8459"
"US","Mississippi","TUP","KTUP","Tupelo Regional Airport","34.2681","-88.7699"
"US","Mississippi","UBS","KUBS","Columbus-Lowndes County Airport","33.4654","-88.3803"
"US","Mississippi","UOX","KUOX","University-Oxford Airport","34.3843","-89.5368"
"US","Mississippi","UTM","KUTA","Tunica Municipal Airport","34.681","-90.3467"
"US","Mississippi","VKS","KVKS","Vicksburg Municipal Airport","32.2393","-90.9284"
"US","Missouri","AIZ","KAIZ","Lee C. Fine Memorial Airport","38.096","-92.5495"
"US","Missouri","BKG","KBBG","Branson Airport","36.5321","-93.2005"
"US","Missouri","BUM","KBUM","Butler Memorial Airport","38.2898","-94.3401"
"US","Missouri","CGI","KCGI","Cape Girardeau Regional Airport","37.2253","-89.5708"
"US","Missouri","COU","KCOU","Columbia Regional Airport","38.8181","-92.2196"
"US","Missouri","DMO","KDMO","Sedalia Regional Airport","38.7074","-93.1759"
"US","Missouri","EOS","KEOS","Neosho Hugh Robinson Airport","36.8065","-94.391"
"US","Missouri","FAM","KFAM","Farmington Regional Airport","37.7611","-90.4286"
"US","Missouri","IRK","KIRK","Kirksville Regional Airport","40.0935","-92.5449"
"US","Missouri","JEF","KJEF","Jefferson City Memorial Airport","38.5912","-92.1561"
"US","Missouri","JLN","KJLN","Joplin Regional Airport","37.1518","-94.4983"
"US","Missouri","KNK","PFKK","Kokhanok Airport","59.4332","-154.804"
"US","Missouri","KNT","KTKX","Kennett Memorial Airport","36.2259","-90.0366"
"US","Missouri","MAW","KMAW","Malden Regional Airport","36.6006","-89.9922"
"US","Missouri","MBY","KMBY","Omar N. Bradley Airport","39.4639","-92.427"
"US","Missouri","MCI","KMCI","Kansas City International Airport","39.2976","-94.7139"
"US","Missouri","MHL","KMHL","Marshall Memorial Municipal Airport","39.0958","-93.2029"
"US","Missouri","MKC","KMKC","Charles B. Wheeler Downtown Airport","39.1232","-94.5928"
"US","Missouri","NVD","KNVD","Nevada Municipal Airport","37.853","-94.3045"
"US","Missouri","OSB","","Grand Glaize-Osage Beach Airport","36.3058","43.1474"
"US","Missouri","PLK","KPLK","M. Graham Clark Downtown Airport","36.6259","-93.2289"
"US","Missouri","POF","KPOF","Poplar Bluff Municipal Airport","36.7739","-90.3249"
"US","Missouri","SGF","KSGF","Springfield-Branson National Airport","37.2457","-93.3886"
"US","Missouri","SIK","KSIK","Sikeston Memorial Municipal Airport","36.8989","-89.5618"
"US","Missouri","STJ","KSTJ","Rosecrans Memorial Airport","39.7719","-94.9097"
"US","Missouri","STL","KSTL","Lambert-St. Louis International Airport","38.7487","-90.37"
"US","Missouri","SUS","KSUS","Spirit of St. Louis Airport","38.6621","-90.652"
"US","Missouri","SZL","KSZL","Whiteman Air Force Base","38.7303","-93.5479"
"US","Missouri","TBN","KTBN","Waynesville-St. Robert Regional Airport (Forney Field)","37.7416","-92.1407"
"US","Missouri","TRX","KTRX","Trenton Municipal Airport","40.0836","-93.5908"
"US","Missouri","VIH","KVIH","Rolla National Airport","38.1274","-91.7695"
"US","Missouri","VRS","","Roy Otten Memorial Airfield","38.4278","-92.8752"
"US","Montana","BDX","","Broadus Airport","45.4725","-105.454"
"US","Montana","BIL","KBIL","Billings Logan International Airport","45.8077","-108.543"
"US","Montana","BTM","KBTM","Bert Mooney Airport","45.9548","-112.497"
"US","Montana","BZN","KBZN","Bozeman Yellowstone International Airport (Gallatin Field)","45.7775","-111.153"
"US","Montana","CTB","KCTB","Cut Bank Municipal Airport","48.6084","-112.376"
"US","Montana","DLN","KDLN","Dillon Airport","45.2554","-112.553"
"US","Montana","DRU","","Drummond Airport","46.6208","-113.205"
"US","Montana","FCA","KGPI","Glacier Park International Airport","48.3105","-114.256"
"US","Montana","GDV","KGDV","Dawson Community Airport","47.1387","-104.807"
"US","Montana","GGW","KGGW","Glasgow Airport (Wokal Field)","48.2125","-106.615"
"US","Montana","GTF","KGTF","Great Falls International Airport","47.482","-111.371"
"US","Montana","HLN","KHLN","Helena Regional Airport","46.6068","-111.983"
"US","Montana","HVR","KHVR","Havre City-County Airport","48.543","-109.762"
"US","Montana","JDN","KJDN","Jordan Airport","47.3288","-106.953"
"US","Montana","LVM","KLVM","Mission Field","45.6994","-110.448"
"US","Montana","LWT","KLWT","Lewistown Municipal Airport","47.0493","-109.467"
"US","Montana","MLK","","Malta Airport","48.3669","-107.919"
"US","Montana","MLS","KMLS","Miles City Airport (Frank Wiley Field)","46.428","-105.886"
"US","Montana","MSO","KMSO","Missoula International Airport","46.9163","-114.091"
"US","Montana","OLF","KOLF","L. M. Clayton Airport","48.0945","-105.575"
"US","Montana","PWD","KPWD","Sher-Wood Airport","48.7903","-104.534"
"US","Montana","RPX","KRPX","Roundup Airport","46.4751","-108.541"
"US","Montana","SBX","KSBX","Shelby Airport","48.5407","-111.871"
"US","Montana","SDY","KSDY","Sidney-Richland Municipal Airport","47.7069","-104.193"
"US","Montana","THM","KTHM","Thompson Falls Airport","47.5735","-115.281"
"US","Montana","WYS","KWYS","Yellowstone Airport","44.6884","-111.118"
"US","Nebraska","AHF","","Arapahoe Municipal Airport","40.3395","-99.9065"
"US","Nebraska","AIA","KAIA","Alliance Municipal Airport","42.0532","-102.804"
"US","Nebraska","ANW","KANW","Ainsworth Regional Airport","42.5792","-99.993"
"US","Nebraska","BBW","KBBW","Broken Bow Municipal Airport","41.4365","-99.6422"
"US","Nebraska","BFF","KBFF","Western Nebraska Regional Airport (William B. Heilig Field)","41.874","-103.596"
"US","Nebraska","BIE","KBIE","Beatrice Municipal Airport","40.3013","-96.7541"
"US","Nebraska","BUB","KBUB","Cram Field","41.7767","-99.1497"
"US","Nebraska","CDR","KCDR","Chadron Municipal Airport","42.8376","-103.095"
"US","Nebraska","EAR","KEAR","Kearney Regional Airport","40.727","-99.0068"
"US","Nebraska","EPG","","Browns Airport","40.8675","-96.11"
"US","Nebraska","FBY","KFBY","Fairbury Municipal Airport","40.183","-97.1693"
"US","Nebraska","FET","KFET","Fremont Municipal Airport","41.4491","-96.5202"
"US","Nebraska","GRI","KGRI","Central Nebraska Regional Airport","40.9675","-98.3096"
"US","Nebraska","GRN","KGRN","Gordon Municipal Airport","42.806","-102.175"
"US","Nebraska","HDE","KHDE","Brewster Field","40.4521","-99.3365"
"US","Nebraska","HSI","KHSI","Hastings Municipal Airport","40.6053","-98.4279"
"US","Nebraska","IML","KIML","Imperial Municipal Airport","40.5093","-101.621"
"US","Nebraska","LBF","KLBF","North Platte Regional Airport (Lee Bird Field)","41.1262","-100.684"
"US","Nebraska","LNK","KLNK","Lincoln Airport","40.851","-96.7592"
"US","Nebraska","LXN","KLXN","Jim Kelly Field","40.791","-99.7773"
"US","Nebraska","MCK","KMCK","McCook Ben Nelson Regional Airport","40.2063","-100.592"
"US","Nebraska","MHN","KMHN","Hooker County Airport","42.0422","-101.059"
"US","Nebraska","MIQ","KMLE","Millard Airport","41.195","-96.1148"
"US","Nebraska","OFF","KOFF","Offutt Air Force Base","41.1183","-95.9125"
"US","Nebraska","OFK","KOFK","Norfolk Regional Airport (Karl Stefan Memorial Field)","41.9855","-97.4351"
"US","Nebraska","OGA","KOGA","Searle Field","41.1195","-101.77"
"US","Nebraska","OKS","KOKS","Garden County Airport","41.401","-102.355"
"US","Nebraska","OLU","KOLU","Columbus Municipal Airport","41.448","-97.3426"
"US","Nebraska","ONL","KONL","O'Neill Municipal Airport (John L. Baker Field)","42.4699","-98.6881"
"US","Nebraska","SCB","KSCB","Scribner State Airport","41.6103","-96.6299"
"US","Nebraska","SNY","KSNY","Sidney Municipal Airport (Lloyd W. Carr Field)","41.1013","-102.985"
"US","Nebraska","VTN","KVTN","Miller Field","42.8578","-100.548"
"US","Nevada","ASQ","","Austin Airport","39.468","-117.195"
"US","Nevada","BAM","KBAM","Battle Mountain Airport (Lander County Airport)","40.599","-116.874"
"US","Nevada","BLD","","Boulder City Municipal Airport","35.9475","-114.861"
"US","Nevada","BTY","KBTY","Beatty Airport","36.8611","-116.787"
"US","Nevada","CSN","KCXP","Carson Airport","39.1922","-119.734"
"US","Nevada","DRA","KDRA","Desert Rock Airport","36.6194","-116.033"
"US","Nevada","EKO","KEKO","Elko Regional Airport","40.8249","-115.792"
"US","Nevada","ELY","KELY","Ely Airport","39.2997","-114.842"
"US","Nevada","EUE","","Eureka Airport","39.6042","-116.005"
"US","Nevada","EYR","","Yerington Municipal Airport","39.0041","-119.158"
"US","Nevada","FLX","KFLX","Fallon Municipal Airport","39.4991","-118.749"
"US","Nevada","GAB","KGAB","Gabbs Airport","38.9241","-117.959"
"US","Nevada","HSH","KHND","Henderson Executive Airport","35.9728","-115.134"
"US","Nevada","HTH","KHTH","Hawthorne Industrial Airport","38.5444","-118.634"
"US","Nevada","INS","KINS","Creech Air Force Base","36.5872","-115.673"
"US","Nevada","KPT","","Jackpot Airport (Hayden Field)","41.976","-114.658"
"US","Nevada","LAS","KLAS","Harry Reid International Airport","36.0801","-115.152"
"US","Nevada","LOL","KLOL","Derby Field","40.0664","-118.565"
"US","Nevada","LSV","KLSV","Nellis Air Force Base","36.2362","-115.034"
"US","Nevada","LWL","KLWL","Wells Municipal Airport (Harriet Field)","41.1171","-114.922"
"US","Nevada","MEV","KMEV","Minden-Tahoe Airport","39.0003","-119.751"
"US","Nevada","MFH","","Mesquite Airport","36.835","-114.055"
"US","Nevada","NFL","KNFL","NAS Fallon (Van Voorhis Field)","39.4166","-118.701"
"US","Nevada","RNO","KRNO","Reno-Tahoe International Airport","39.4991","-119.768"
"US","Nevada","TPH","KTPH","Tonopah Airport","38.0602","-117.087"
"US","Nevada","UCC","KUCC","Yucca Airstrip","36.9458","-116.038"
"US","Nevada","VGT","KVGT","North Las Vegas Airport","36.2107","-115.194"
"US","Nevada","WMC","KWMC","Winnemucca Municipal Airport","40.8966","-117.806"
"US","Nevada","XSD","KTNX","Tonopah Test Range Airport","37.7988","-116.781"
"US","New Hampshire","AFN","KAFN","Jaffrey Airport-Silver Ranch","42.8051","-72.003"
"US","New Hampshire","ASH","KASH","Nashua Airport (Boire Field)","42.7817","-71.5148"
"US","New Hampshire","BML","KBML","Berlin Regional Airport","44.5754","-71.1759"
"US","New Hampshire","CNH","KCNH","Claremont Municipal Airport","43.3704","-72.3687"
"US","New Hampshire","CON","KCON","Concord Municipal Airport","43.2027","-71.5023"
"US","New Hampshire","EEN","KEEN","Dillant-Hopkins Airport","42.8984","-72.2708"
"US","New Hampshire","ERR","KERR","Errol Airport","44.7925","-71.1642"
"US","New Hampshire","HIE","KHIE","Mount Washington Regional Airport","44.3676","-71.5445"
"US","New Hampshire","LCI","KLCI","Laconia Municipal Airport","43.5727","-71.4189"
"US","New Hampshire","LEB","KLEB","Lebanon Municipal Airport","43.6261","-72.3042"
"US","New Hampshire","MHT","KMHT","Manchester-Boston Regional Airport","42.9326","-71.4357"
"US","New Hampshire","NWH","","Parlin Field","40.4625","-74.3306"
"US","New Hampshire","PSM","KPSM","Portsmouth International Airport at Pease","43.0779","-70.8233"
"US","New Jersey","ACY","KACY","Atlantic City International Airport","39.4576","-74.5772"
"US","New Jersey","BLM","KBLM","Monmouth Executive Airport","40.1869","-74.1249"
"US","New Jersey","CDW","KCDW","Essex County Airport","40.8752","-74.2814"
"US","New Jersey","EWR","KEWR","Newark Liberty International Airport","40.6925","-74.1686"
"US","New Jersey","JVI","","Central Jersey Regional Airport","40.5244","-74.5984"
"US","New Jersey","LDJ","KLDJ","Linden Airport","40.6174","-74.2446"
"US","New Jersey","LLY","KVAY","South Jersey Regional Airport","39.9429","-74.8457"
"US","New Jersey","MIV","KMIV","Millville Municipal Airport","39.3678","-75.0722"
"US","New Jersey","MJX","KMJX","Robert J. Miller Air Park (Ocean County Airport)","39.9275","-74.2924"
"US","New Jersey","MMU","KMMU","Morristown Municipal Airport","40.7994","-74.4149"
"US","New Jersey","NEL","KNEL","NAES Lakehurst (Maxfield Field)","40.0333","-74.3533"
"US","New Jersey","PCT","","Princeton Airport","40.3992","-74.6589"
"US","New Jersey","TEB","KTEB","Teterboro Airport","40.8501","-74.0608"
"US","New Jersey","TTN","KTTN","Trenton-Mercer Airport","40.2767","-74.8135"
"US","New Jersey","WRI","KWRI","McGuire Air Force Base","40.0156","-74.5917"
"US","New Jersey","WWD","KWWD","Cape May Airport","39.0085","-74.9083"
"US","New Mexico","ABQ","KABQ","Albuquerque International Sunport","35.0402","-106.609"
"US","New Mexico","ALM","KALM","Alamogordo-White Sands Regional Airport","32.8399","-105.991"
"US","New Mexico","ATS","KATS","Artesia Municipal Airport","32.8525","-104.468"
"US","New Mexico","AXX","KAXX","Angel Fire Airport","36.422","-105.29"
"US","New Mexico","CAO","KCAO","Clayton Municipal Airpark","36.4462","-103.167"
"US","New Mexico","CNM","KCNM","Cavern City Air Terminal","32.3375","-104.263"
"US","New Mexico","CVN","KCVN","Clovis Municipal Airport","34.4251","-103.079"
"US","New Mexico","CVS","KCVS","Cannon Air Force Base","34.3828","-103.322"
"US","New Mexico","DMN","KDMN","Deming Municipal Airport","32.2623","-107.721"
"US","New Mexico","ESO","","Ohkay Owingeh Airport","36.03","-106.046"
"US","New Mexico","FMN","KFMN","Four Corners Regional Airport","36.7412","-108.23"
"US","New Mexico","FSU","KFSU","Fort Sumner Municipal Airport","34.4834","-104.217"
"US","New Mexico","GNT","KGNT","Grants-Milan Municipal Airport","35.1673","-107.902"
"US","New Mexico","GUP","KGUP","Gallup Municipal Airport","35.5111","-108.789"
"US","New Mexico","HBB","","Hobbs Industrial Airpark","32.7668","-103.209"
"US","New Mexico","HMN","KHMN","Holloman Air Force Base","32.8525","-106.107"
"US","New Mexico","HOB","KHOB","Lea County Regional Airport","32.6875","-103.217"
"US","New Mexico","LAM","KLAM","Los Alamos County Airport","35.8798","-106.269"
"US","New Mexico","LRU","KLRU","Las Cruces International Airport","32.2894","-106.922"
"US","New Mexico","LSB","KLSB","Lordsburg Municipal Airport","32.3335","-108.692"
"US","New Mexico","LVS","KLVS","Las Vegas Municipal Airport","35.6542","-105.142"
"US","New Mexico","ONM","KONM","Socorro Municipal Airport","34.024","-106.898"
"US","New Mexico","ROW","KROW","Roswell International Air Center","33.3016","-104.531"
"US","New Mexico","RTN","KRTN","Raton Municipal Airport (Crews Field)","36.7415","-104.502"
"US","New Mexico","RUI","KSRR","Sierra Blanca Regional Airport","33.4628","-105.535"
"US","New Mexico","SAF","KSAF","Santa Fe Municipal Airport","35.6171","-106.089"
"US","New Mexico","SVC","KSVC","Grant County Airport","32.6365","-108.156"
"US","New Mexico","TCC","KTCC","Tucumcari Municipal Airport","35.1828","-103.603"
"US","New Mexico","TCS","KTCS","Truth or Consequences Municipal Airport","33.2369","-107.272"
"US","New Mexico","TSM","KSKX","Taos Regional Airport","36.4582","-105.672"
"US","New Mexico","WSD","KWSD","Condron Army Airfield","32.3415","-106.403"
"US","New York","ALB","KALB","Albany International Airport","42.7483","-73.8017"
"US","New York","ART","KART","Watertown International Airport","43.9919","-76.0217"
"US","New York","AXB","","Maxson Airfield","44.312","-75.9003"
"US","New York","BGM","KBGM","Greater Binghamton Airport (Edwin A. Link Field)","42.2087","-75.9798"
"US","New York","BUF","KBUF","Buffalo Niagara International Airport","42.9405","-78.7322"
"US","New York","COP","","Cooperstown-Westville Airport","42.6292","-74.891"
"US","New York","CTO","","Calverton Executive Airpark","40.9151","-72.7919"
"US","New York","CTX","","Cortland County Airport (Chase Field","42.5926","-76.2149"
"US","New York","DKK","KDKK","Chautauqua County/Dunkirk Airport","42.4933","-79.272"
"US","New York","DSV","KDSV","Dansville Municipal Airport","42.5709","-77.7131"
"US","New York","ELM","KELM","Elmira/Corning Regional Airport","42.1599","-76.8916"
"US","New York","ELZ","KELZ","Wellsville Municipal Airport (Tarantine Field)","42.1095","-77.99"
"US","New York","FID","","Elizabeth Field","41.2513","-72.0316"
"US","New York","FOK","KFOK","Francis S. Gabreski Airport","40.8437","-72.6318"
"US","New York","FRG","KFRG","Republic Airport","40.7288","-73.4134"
"US","New York","GFL","KGFL","Floyd Bennett Memorial Airport","43.3412","-73.6103"
"US","New York","HCC","","Columbia County Airport","42.2913","-73.7103"
"US","New York","HPN","KHPN","Westchester County Airport","41.067","-73.7076"
"US","New York","HTO","KHTO","East Hampton Airport","40.9596","-72.2518"
"US","New York","IAG","KIAG","Niagara Falls International Airport","43.1073","-78.9462"
"US","New York","ISP","KISP","Long Island MacArthur Airport","40.7952","-73.1002"
"US","New York","ITH","KITH","Ithaca Tompkins Regional Airport","42.491","-76.4584"
"US","New York","JFK","KJFK","John F. Kennedy International Airport","40.6397","-73.7789"
"US","New York","JHW","KJHW","Chautauqua County-Jamestown Airport","42.1534","-79.258"
"US","New York","LGA","KLGA","LaGuardia Airport","40.775","-73.875"
"US","New York","LKP","KLKP","Lake Placid Airport","44.2645","-73.9619"
